Timestamp,Hour_tod,Load_curr,Energy_cum,Delta_load,Ground_Truth_Theft,Rolling_Avg_Week,Rolling_Avg_Month,Rolling_Std_Week,Z_Score_Deviation
2026-06-01 16:00:00,16,0.24721122110622235,12.528070911693254,-0.43181202360932863,0,0.771,0.771,0.638056105819334,0.821
2026-06-01 16:15:00,16,0.41181508771504965,12.631024683622016,0.1646038666088273,0,0.766,0.766,0.6346704476111532,0.557
2026-06-01 16:30:00,16,0.3195731957370952,12.710917982556289,-0.09224189197795446,0,0.759,0.759,0.63219584768818,0.695
2026-06-01 16:45:00,16,0.5176508694988187,12.840330699930993,0.19807767376172347,0,0.755,0.755,0.6281416743742875,0.378
2026-06-01 17:00:00,17,0.39606970851215473,12.939348127059032,-0.12158116098666394,0,0.75,0.75,0.625003968224576,0.566
2026-06-01 17:15:00,17,0.38208173622317826,13.034868561114827,-0.013987972288976469,0,0.745,0.745,0.6220157169912528,0.583
2026-06-01 17:30:00,17,0.5872069292722268,13.181670293432884,0.20512519304904858,0,0.743,0.743,0.6178400891728905,0.252
2026-06-01 17:45:00,17,0.45520966021190173,13.295472708485859,-0.1319972690603251,0,0.739,0.739,0.6144080971599669,0.461
2026-06-01 18:00:00,18,3.7045480677926776,14.221609725434028,3.249338407580776,0,0.779,0.779,0.7019658261861408,-4.167
2026-06-01 18:15:00,18,3.191513941088755,15.019488210706218,-0.5130341267039227,0,0.812,0.812,0.7514254760494468,-3.167
2026-06-01 18:30:00,18,3.673710837373402,15.937915920049567,0.482196896284647,0,0.85,0.85,0.8162182220656229,-3.459
2026-06-01 18:45:00,18,3.341035596414141,16.773174819153102,-0.33267524095926104,0,0.883,0.883,0.8596371553408879,-2.86
2026-06-01 19:00:00,19,2.4008286689064935,17.373381986379727,-0.9402069275076474,0,0.903,0.903,0.8713094388708423,-1.72
2026-06-01 19:15:00,19,2.7670346814919693,18.065140656752718,0.3662060125854758,0,0.926,0.926,0.8910052732291507,-2.066
2026-06-01 19:30:00,19,3.017442756063907,18.819501345768693,0.2504080745719377,0,0.953,0.953,0.9160016280639139,-2.254
2026-06-01 19:45:00,19,3.790244108775018,19.767062372962446,0.7728013527111108,0,0.988,0.988,0.9638830248442212,-2.907
2026-06-01 20:00:00,20,3.508172863819599,20.644105588917345,-0.2820712449554188,0,1.019,1.019,0.9979207829573429,-2.494
2026-06-01 20:15:00,20,2.9673498566932714,21.385943053090664,-0.5408230071263276,0,1.043,1.043,1.0148019733844549,-1.896
2026-06-01 20:30:00,20,3.8666142604698637,22.35259661820813,0.8992644037765922,0,1.077,1.077,1.055133774870088,-2.644
2026-06-01 20:45:00,20,3.0863601916611763,23.12418666612342,-0.7802540688086874,0,1.101,1.101,1.071423624100474,-1.853
2026-06-01 21:00:00,21,3.865704817956536,24.090612870612556,0.7793446262953596,0,1.134,1.134,1.106434488343477,-2.469
2026-06-01 21:15:00,21,2.653925804252331,24.754094321675638,-1.2117790137042048,0,1.151,1.151,1.1120561617685267,-1.351
2026-06-01 21:30:00,21,0.06608080514174987,24.770614522961075,-2.587844999110581,1,1.139,1.139,1.1116776301745228,0.965
2026-06-01 21:45:00,21,3.26595257060777,25.587102665613017,3.19987176546602,0,1.163,1.163,1.1282891319402764,-1.864
2026-06-01 22:00:00,22,3.5367019744443042,26.47127815922409,0.27074940383653434,0,1.19,1.19,1.1497286291475175,-2.041
2026-06-01 22:15:00,22,2.911739766281988,27.199213100794587,-0.6249622081623163,0,1.209,1.209,1.1575714771054397,-1.471
2026-06-01 22:30:00,22,3.508408248095338,28.07631516281842,0.5966684818133499,0,1.234,1.234,1.176092042298423,-1.934
2026-06-01 22:45:00,22,2.7157549985390994,28.755253912453195,-0.7926532495562384,0,1.25,1.25,1.179768529373446,-1.242
2026-06-01 23:00:00,23,0.47637483092796185,28.874347620185187,-2.2393801676111376,0,1.242,1.242,1.1760800050305618,0.651
2026-06-01 23:15:00,23,0.5332878897434005,29.00766959262104,0.05691305881543862,0,1.234,1.234,1.1720210653088967,0.598
2026-06-01 23:30:00,23,0.8366782941415987,29.216839166156436,0.3033904043981982,0,1.23,1.23,1.1664840658083084,0.337
2026-06-01 23:45:00,23,0.5045083119397012,29.342966244141362,-0.3321699822018974,0,1.223,1.223,1.162689780739887,0.618
2026-06-02 00:00:00,0,0.5033094462597131,29.46879360570629,-0.0011988656799881703,0,1.215,1.215,1.1589218844196207,0.614
2026-06-02 00:15:00,0,0.7147812269606204,29.647488912446445,0.21147178070090733,0,1.21,1.21,1.1540402592804975,0.429
2026-06-02 00:30:00,0,0.6636944079749668,29.813412514440188,-0.05108681898565359,0,1.205,1.205,1.1494497809060455,0.471
2026-06-02 00:45:00,0,0.36330268613891437,29.904238185974915,-0.30039172183605245,0,1.196,1.196,1.1467198904108693,0.726
2026-06-02 01:00:00,1,0.7091864350009737,30.081534794725158,0.3458837488620593,0,1.191,1.191,1.142000388295791,0.422
2026-06-02 01:15:00,1,0.6796216778231512,30.251440214180946,-0.029564757177822476,0,1.186,1.186,1.137461935538219,0.445
2026-06-02 01:30:00,1,0.5734602847414716,30.394805285366314,-0.1061613930816796,0,1.18,1.18,1.1334821799486376,0.535
2026-06-02 01:45:00,1,0.5192668906318736,30.52462200802428,-0.054193394109598,0,1.174,1.174,1.1298277981352989,0.58
2026-06-02 02:00:00,2,0.44389630159292737,30.635596083422513,-0.07537058903894622,0,1.167,1.167,1.1266382398173436,0.642
2026-06-02 02:15:00,2,0.5748028073673532,30.77929678526435,0.13090650577442586,0,1.161,1.161,1.122735175480268,0.523
2026-06-02 02:30:00,2,0.5077033237738986,30.906222616207824,-0.06709948359345463,0,1.155,1.155,1.1192127113186088,0.579
2026-06-02 02:45:00,2,0.5583008991553101,31.045797840996652,0.05059757538141152,0,1.15,1.15,1.1154510669815245,0.53
2026-06-02 03:00:00,3,0.7006782375173852,31.220967400375997,0.1423773383620751,0,1.146,1.146,1.1111081603561843,0.401
2026-06-02 03:15:00,3,0.5595116049447323,31.36084530161218,-0.14116663257265294,0,1.14,1.14,1.1074110049171793,0.525
2026-06-02 03:30:00,3,0.682951546555704,31.531583188251105,0.12343994161097172,0,1.136,1.136,1.1032205514095645,0.411
2026-06-02 03:45:00,3,0.5281006246506943,31.663608344413777,-0.1548509219050097,0,1.131,1.131,1.0997423362181489,0.548
2026-06-02 04:00:00,4,0.4586395590824901,31.7782682341844,-0.0694610655682042,0,1.125,1.125,1.096646449766305,0.608
2026-06-02 04:15:00,4,0.6879318035050181,31.950251185060655,0.22929224442252805,0,1.121,1.121,1.0925500182256878,0.396
2026-06-02 04:30:00,4,0.7065000359270723,32.126876194042424,0.018568232422054187,0,1.117,1.117,1.0884343052478405,0.378
2026-06-02 04:45:00,4,0.9275365908390878,32.358760341752195,0.22103655491201546,0,1.116,1.116,1.0838351055834528,0.174
2026-06-02 05:00:00,5,0.6363057133905622,32.517836770099834,-0.2912308774485256,0,1.112,1.112,1.0800634548329229,0.44
2026-06-02 05:15:00,5,0.7081134368314903,32.69486512930771,0.07180772344092812,0,1.108,1.108,1.07607953430934,0.372
2026-06-02 05:30:00,5,0.37337204557760856,32.78820814070211,-0.33474139125388175,0,1.102,1.102,1.07362604052091,0.679
2026-06-02 05:45:00,5,0.5123665678592688,32.916299782666925,0.13899452228166026,0,1.097,1.097,1.0704601828662141,0.546
2026-06-02 06:00:00,6,0.49954959485257755,33.04118718138007,-0.012816973006691268,0,1.092,1.092,1.067374353539142,0.555
2026-06-02 06:15:00,6,0.2652352854439739,33.10749600274106,-0.23431430940860365,0,1.085,1.085,1.0655885050426077,0.77
2026-06-02 06:30:00,6,0.4985787549644496,33.23214069148217,0.2333434695204757,0,1.081,1.081,1.062531035385223,0.548
2026-06-02 06:45:00,6,0.4379402528181432,33.34162575468671,-0.060638502146306394,0,1.076,1.076,1.0597761782062978,0.602
2026-06-02 07:00:00,7,1.965018963314007,33.83288049551521,1.5270787104958639,0,1.083,1.083,1.058488317770007,-0.834
2026-06-02 07:15:00,7,2.177258295733774,34.37719506944865,0.2122393324197671,0,1.091,1.091,1.0587462233004337,-1.026
2026-06-02 07:30:00,7,1.588993212186073,34.77444337249517,-0.588265083547701,0,1.095,1.095,1.0554606862517653,-0.468
2026-06-02 07:45:00,7,1.988507093801641,35.27157014594558,0.3995138816155679,0,1.102,1.102,1.054257641121872,-0.841
2026-06-02 08:00:00,8,1.9754184945655981,35.76542476958698,-0.013088599236042775,0,1.109,1.109,1.0529417545317605,-0.823
2026-06-02 08:15:00,8,2.310102539950258,36.342950404574545,0.3346840453846598,0,1.118,1.118,1.0541295259925434,-1.131
2026-06-02 08:30:00,8,1.7074305921874582,36.76980805262141,-0.6026719477627998,0,1.123,1.123,1.0513283853611666,-0.556
2026-06-02 08:45:00,8,1.5161718280981058,37.14885100964593,-0.19125876408935238,0,1.126,1.126,1.0478676742661803,-0.373
2026-06-02 09:00:00,9,2.5030473969963616,37.77461285889502,0.9868755688982558,0,1.136,1.136,1.0507005334560668,-1.301
2026-06-02 09:15:00,9,1.9782133599478795,38.26916619888199,-0.5248340370484821,0,1.142,1.142,1.0492680985358422,-0.797
2026-06-02 09:30:00,9,1.635298695177969,38.67799087267648,-0.3429146647699104,0,1.146,1.146,1.0462061407067917,-0.468
2026-06-02 09:45:00,9,1.9969603261002233,39.17723095420154,0.36166163092225423,0,1.152,1.152,1.044875045163861,-0.808
2026-06-02 10:00:00,10,0.48496765273322123,39.298472867384845,-1.5119926733670022,0,1.147,1.147,1.042586451484395,0.635
2026-06-02 10:15:00,10,0.7553750680296597,39.48731663439226,0.27040741529643847,0,1.145,1.145,1.039310325846889,0.374
2026-06-02 10:30:00,10,0.7649312624393181,39.67854945000209,0.00955619440965838,0,1.142,1.142,1.0360383599799676,0.364
2026-06-02 10:45:00,10,0.5504372458152077,39.81615876145589,-0.21449401662411038,0,1.138,1.138,1.0335141646146593,0.568
2026-06-02 11:00:00,11,0.5004452877353928,39.94127008338974,-0.049991958079814935,0,1.133,1.133,1.0312134153861592,0.613
2026-06-02 11:15:00,11,0.24914383820239988,40.00355604294034,-0.2513014495329929,0,1.127,1.127,1.0302241228852518,0.852
2026-06-02 11:30:00,11,0.38193461045446475,40.099039695553955,0.13279077225206487,0,1.122,1.122,1.0284784338423882,0.719
2026-06-02 11:45:00,11,0.551640255909277,40.23694975953128,0.16970564545481226,0,1.118,1.118,1.0259762420909313,0.552
2026-06-02 12:00:00,12,0.07983227705487478,40.25690782879499,-0.47180797885440223,0,1.111,1.111,1.0260341090467784,1.005
2026-06-02 12:15:00,12,0.28732973665726286,40.32874026295931,0.20749745960238808,0,1.105,1.105,1.024757158678294,0.798
2026-06-02 12:30:00,12,0.6041335640097201,40.479773653961736,0.3168038273524572,0,1.101,1.101,1.0220765429300176,0.487
2026-06-02 12:45:00,12,0.4396261501102069,40.589680191489286,-0.16450741389951318,0,1.097,1.097,1.0200460558703734,0.644
2026-06-02 13:00:00,13,0.433423467034107,40.698036058247816,-0.006202683076099891,0,1.093,1.093,1.0180466667979196,0.647
2026-06-02 13:15:00,13,0.3863855313376799,40.794632441082236,-0.04703793569642711,0,1.088,1.088,1.0162616676630327,0.69
2026-06-02 13:30:00,13,0.5640752443914928,40.93565125218011,0.17768971305381293,0,1.084,1.084,1.0137649599863887,0.513
2026-06-02 13:45:00,13,0.3651957769012336,41.026950196405416,-0.1988794674902592,0,1.08,1.08,1.0120850677906503,0.706
2026-06-02 14:00:00,14,0.5625518780817277,41.16758816592585,0.19735610118049407,0,1.076,1.076,1.0096162423414423,0.509
2026-06-02 14:15:00,14,0.6452670088210423,41.32890491813111,0.08271513073931458,0,1.073,1.073,1.006910620327544,0.425
2026-06-02 14:30:00,14,0.6570710164419797,41.493172672241606,0.011804007620937473,0,1.071,1.071,1.0041932626005228,0.412
2026-06-02 14:45:00,14,0.3842759162904587,41.58924165131422,-0.27279510015152103,0,1.066,1.066,1.0024567089807512,0.68
2026-06-02 15:00:00,15,0.5061039081235272,41.7157676283451,0.12182799183306853,0,1.063,1.063,1.0002385522794277,0.557
2026-06-02 15:15:00,15,0.7315416020483317,41.89865302885718,0.2254376939248045,0,1.061,1.061,0.997396257908904,0.33
2026-06-02 15:30:00,15,0.6846196062012281,42.06980793040749,-0.04692199584710366,0,1.058,1.058,0.9946822381283075,0.376
2026-06-02 15:45:00,15,0.27865949779844407,42.13947280485711,-0.405960108402784,0,1.053,1.053,0.9934635065542878,0.78
2026-06-02 16:00:00,16,0.3804410715619676,42.2345830727476,0.10178157376352354,0,1.049,1.049,0.9917735548360344,0.674
2026-06-02 16:15:00,16,0.41523409881034445,42.33839159745018,0.03479302724837685,0,1.045,1.045,0.989943004111425,0.637
2026-06-02 16:30:00,16,0.6506628561803203,42.501057311495266,0.23542875736997582,0,1.043,1.043,0.9873670777128812,0.397
2026-06-02 16:45:00,16,0.618612379191683,42.65571040629319,-0.03205047698863728,0,1.04,1.04,0.9848912893169166,0.428
2026-06-02 17:00:00,17,0.5550727712801736,42.79447859911323,-0.06353960791150937,0,1.037,1.037,0.9826105957763801,0.491
2026-06-02 17:15:00,17,0.5554314174405858,42.93333645347338,0.00035864616041214603,0,1.035,1.035,0.9803425564205336,0.489
2026-06-02 17:30:00,17,0.6210617681897737,43.088601895520824,0.06563035074918788,0,1.032,1.032,0.9779088248139038,0.42
2026-06-02 17:45:00,17,0.4581934249818158,43.20315025176628,-0.16286834320795784,0,1.029,1.029,0.9759813314220088,0.584
2026-06-02 18:00:00,18,3.708387231606598,44.13024705966793,3.2501938066247824,0,1.045,1.045,0.9946662097215617,-2.678
2026-06-02 18:15:00,18,3.127315628867816,44.912075966884885,-0.5810716027387821,0,1.057,1.057,1.0045023395394623,-2.061
2026-06-02 18:30:00,18,3.73625261569937,45.846139120809724,0.6089369868315542,0,1.072,1.072,1.0222896415244356,-2.606
2026-06-02 18:45:00,18,3.8449651500749216,46.807380408328456,0.1087125343755515,0,1.089,1.089,1.0409881435458286,-2.648
2026-06-02 19:00:00,19,2.542189785419523,47.44292785468333,-1.3027753646553988,0,1.097,1.097,1.0438248715489378,-1.385
2026-06-02 19:15:00,19,3.3497453878355143,48.280364201642215,0.8075556024159916,0,1.11,1.11,1.0547224897920242,-2.124
2026-06-02 19:30:00,19,3.0921868924475033,49.05341092475409,-0.257558495388011,0,1.121,1.121,1.0623090008985154,-1.855
2026-06-02 19:45:00,19,3.5314267051335015,49.936267601037464,0.4392398126859982,0,1.135,1.135,1.0747362683169537,-2.23
2026-06-02 20:00:00,20,3.6834474723640778,50.85712946912848,0.15202076723057623,0,1.149,1.149,1.088664423622034,-2.328
2026-06-02 20:15:00,20,3.252512973766737,51.67025771257016,-0.4309344985973409,0,1.161,1.161,1.0969708588182647,-1.907
2026-06-02 20:30:00,20,3.7655164983940486,52.611636837168675,0.5130035246273117,0,1.176,1.176,1.1110704824770263,-2.331
2026-06-02 20:45:00,20,3.6165550802439688,53.51577560722966,-0.1489614181500798,0,1.189,1.189,1.1228002513350364,-2.162
2026-06-02 21:00:00,21,2.671281339872883,54.18359594219788,-0.9452737403710856,0,1.197,1.197,1.1250829733709466,-1.31
2026-06-02 21:15:00,21,3.692234634905844,55.106654600924344,1.0209532950329607,0,1.211,1.211,1.1371087932144008,-2.182
2026-06-02 21:30:00,21,2.5061764236430637,55.73319870683511,-1.1860582112627802,0,1.218,1.218,1.1380143124767532,-1.132
2026-06-02 21:45:00,21,3.8082757641256637,56.685267647866524,1.3020993404826,0,1.232,1.232,1.1508512131216284,-2.238
2026-06-02 22:00:00,22,3.5725917401882175,57.57841558291358,-0.23568402393744625,0,1.245,1.245,1.1605455105154023,-2.006
2026-06-02 22:15:00,22,3.32053060246676,58.40854823353027,-0.25206113772145766,0,1.256,1.256,1.1673676607359087,-1.768
2026-06-02 22:30:00,22,3.858010281009889,59.37305080378274,0.5374796785431291,0,1.27,1.27,1.1796709669799863,-2.194
2026-06-02 22:45:00,22,3.122788613820165,60.15374795723778,-0.735221667189724,0,1.28,1.28,1.1842471159426156,-1.556
2026-06-02 23:00:00,23,0.3733446513342759,60.24708412007135,-2.749443962485889,0,1.275,1.275,1.1829325824396115,0.762
2026-06-02 23:15:00,23,0.5322394762219834,60.38014398912684,0.1588948248877075,0,1.271,1.271,1.181029142300945,0.626
2026-06-02 23:30:00,23,0.5246466941623152,60.511305662667425,-0.007592782059668179,0,1.267,1.267,1.1791549261899616,0.63
2026-06-02 23:45:00,23,0.4464217722806596,60.62291110573759,-0.07822492188165564,0,1.263,1.263,1.177555055240542,0.693
2026-06-03 00:00:00,0,0.3950105485692914,60.72166374287992,-0.05141122371136819,0,1.258,1.258,1.1761451009418618,0.734
2026-06-03 00:15:00,0,0.7758662629563973,60.915630308619015,0.38085571438710586,0,1.256,1.256,1.173605747152848,0.409
2026-06-03 00:30:00,0,0.3674088169123647,61.007482512847105,-0.40845744604403256,0,1.251,1.251,1.1723053515126056,0.754
2026-06-03 00:45:00,0,0.5135871839031452,61.135879308822894,0.14617836699078046,0,1.248,1.248,1.170482720832311,0.627
2026-06-03 01:00:00,1,0.5172040791254352,61.26518032860425,0.0036168952222900286,0,1.244,1.244,1.1686523818199224,0.622
2026-06-03 01:15:00,1,0.6998205925525798,61.4401354767424,0.18261651342714458,0,1.241,1.241,1.166323739690718,0.464
2026-06-03 01:30:00,1,0.5248511699188793,61.57134826922212,-0.17496942263370052,0,1.238,1.238,1.1644825401953767,0.612
2026-06-03 01:45:00,1,0.6261577692391028,61.7278877115319,0.10130659932022357,0,1.235,1.235,1.162357439696293,0.523
2026-06-03 02:00:00,2,0.39833455653212474,61.82747135066493,-0.22782321270697808,0,1.23,1.23,1.1609471973151737,0.717
2026-06-03 02:15:00,2,0.3329362547689865,61.910705414357174,-0.06539830176313827,0,1.226,1.226,1.159775943920982,0.77
2026-06-03 02:30:00,2,0.3804459233752112,62.00581689520098,0.04750966860622474,0,1.222,1.222,1.1584226462389178,0.726
2026-06-03 02:45:00,2,0.6545161245872037,62.16944592634778,0.27407020121199244,0,1.219,1.219,1.1562482073464069,0.488
2026-06-03 03:00:00,3,0.6332495103439089,62.327758303933756,-0.02126661424329479,0,1.216,1.216,1.154136111231054,0.505
2026-06-03 03:15:00,3,0.5854299045506178,62.47411578007141,-0.04781960579329103,0,1.213,1.213,1.1521560526281205,0.545
2026-06-03 03:30:00,3,0.6672025040782528,62.64091640609097,0.08177259952763494,0,1.21,1.21,1.1499822390815162,0.472
2026-06-03 03:45:00,3,0.6016436371937562,62.79132731538941,-0.06555886688449652,0,1.208,1.208,1.1479775351696275,0.528
2026-06-03 04:00:00,4,0.7185486536798324,62.97096447880937,0.11690501648607621,0,1.205,1.205,1.145714014795151,0.425
2026-06-03 04:15:00,4,0.3645686731670759,63.06210664710114,-0.35397998051275653,0,1.201,1.201,1.1444408550756604,0.731
2026-06-03 04:30:00,4,0.7100165717568339,63.239610790040345,0.34544789858975794,0,1.199,1.199,1.1422133465459872,0.428
2026-06-03 04:45:00,4,0.509775106715641,63.367054566719254,-0.2002414650411929,0,1.196,1.196,1.1404858253769603,0.601
2026-06-03 05:00:00,5,0.4572375078079576,63.48136394367124,-0.05253759890768339,0,1.192,1.192,1.1389170571635676,0.645
2026-06-03 05:15:00,5,0.6414501538382074,63.64172648213079,0.18421264603024978,0,1.19,1.19,1.136863814169878,0.482
