Hour_tod,Load_curr,Energy_cum,Delta_load,Bal_token,Minutes_Remaining,Ground_Truth_Theft
16,0.4762810479221999,13.005756338474006,0.029470693615367083,98.4393092393831,10000.0,0
16,0.4206671323155211,13.110923121552887,-0.05561391560667878,98.42668922541364,10000.0,0
17,0.7770715767200678,13.305191015732904,0.35640444440454666,98.40337707811204,10000.0,0
17,0.5939650705972783,13.453682283382223,-0.18310650612278945,98.38555812599412,10000.0,0
17,0.3901210271323887,13.55121254016532,-0.2038440434648896,98.37385449518015,10000.0,0
17,0.40885597936686147,13.653426535007036,0.018734952234472746,98.36158881579915,10000.0,0
18,3.4557952049725853,14.517375336250183,3.046939225605724,98.25791495964998,10000.0,0
18,4.019464047428653,15.522241348107347,0.5636688424560679,98.13733103822712,10000.0,0
18,3.04623045493901,16.2837989618421,-0.9732335924896431,98.04594412457895,10000.0,0
18,2.7200249487686006,16.963805199034248,-0.32620550617040944,97.96434337611589,10000.0,0
19,3.967239655101272,17.955615112809564,1.2472147063326715,97.84532618646286,10000.0,0
19,3.5988045872790773,18.855316259629333,-0.3684350678221948,97.73736204884449,10000.0,0
19,2.8158683737410235,19.55928335306459,-0.7829362135380538,97.65288599763225,10000.0,0
19,3.5506596974408655,20.446948277424806,0.734791323699842,97.54636620670902,10000.0,0
20,3.129748922825289,21.229385508131127,-0.4209107746155767,97.45247373902427,10000.0,0
20,3.7402180406217025,22.16444001828655,0.6104691177964137,97.34026719780562,10000.0,0
20,3.4107492311247594,23.01712732606774,-0.3294688094969431,97.23794472087188,10000.0,0
20,3.5536809531606184,23.905547564357896,0.14293172203585902,97.13133429227706,10000.0,0
21,3.719751475560348,24.83548543324798,0.16607052239972964,97.01974174801025,10000.0,0
21,3.2173433721735436,25.639821276291368,-0.5024081033868044,96.92322144684505,10000.0,0
21,3.0195473767006407,26.39470812046653,-0.19779599547290294,96.83263502554402,10000.0,0
21,2.581480829102238,27.040078327742087,-0.4380665475984027,96.75519060067096,10000.0,0
22,3.644588813626565,27.95122553114873,1.063107984524327,96.64585293626216,10000.0,0
22,3.621508604908443,28.85660268237584,-0.02308020871812211,96.53720767811491,10000.0,0
22,3.6732393094677462,29.774912509742776,0.0517307045593034,96.42701049883088,10000.0,0
22,3.7734783764160458,30.71828210384679,0.10023906694829954,96.3138061475384,10000.0,0
23,0.6113221137199734,30.871112632276784,-3.1621562626960724,96.2954664841268,10000.0,0
23,0.4127315935346837,30.974295530660456,-0.19859052018528967,96.28308453632077,10000.0,0
23,0.23295838959050746,31.032535128058083,-0.17977320394417623,96.27609578463306,10000.0,0
23,0.5287049901292499,31.164711375590397,0.2957466005387424,96.26023463492918,10000.0,0
0,0.6142288348912048,31.3182685843132,0.08552384476195496,96.24180776988244,10000.0,0
0,0.808586797802565,31.52041528376384,0.1943579629113602,96.21755016594837,10000.0,0
0,0.3890584443909705,31.61767989486158,-0.41952835341159456,96.20587841261664,10000.0,0
0,0.6267606512356892,31.774370057670502,0.23770220684471877,96.18707559307957,10000.0,0
1,0.28201819933123545,31.84487460750331,-0.3447424519044538,96.17861504709963,10000.0,0
1,0.6838469180939634,32.015836337026805,0.4018287187627279,96.15809963955681,10000.0,0
1,0.16978459080824113,32.05828248472886,-0.5140623272857222,96.15300610183256,10000.0,0
1,0.4240181761877135,32.16428702877579,0.2542335853794724,96.14028555654693,10000.0,0
2,0.4556959360812729,32.278211012796106,0.03167775989355942,96.12661467846449,10000.0,0
2,0.7982771454926103,32.47778029916926,0.3425812094113374,96.10266636409972,10000.0,0
2,0.3079817463770168,32.55477573576351,-0.4902953991155935,96.0934269117084,10000.0,0
2,0.682181757281699,32.72532117508394,0.37420001090468225,96.07296145898995,10000.0,0
3,0.3937546027054757,32.82375982576031,-0.28842715457622337,96.06114882090878,10000.0,0
3,0.8877176876722351,33.04568924767837,0.49396308496675945,96.03451729027861,10000.0,0
3,0.6358329489243296,33.20464748490945,-0.2518847387479055,96.01544230181088,10000.0,0
3,0.6587099505163537,33.36932497253854,0.022877001592024104,95.99568100329539,10000.0,0
4,0.5635636765449463,33.51021589167478,-0.0951462739714074,95.97877409299905,10000.0,0
4,0.5160282746203176,33.63922296032986,-0.047535401924628684,95.96329324476044,10000.0,0
4,0.5310583317950429,33.77198754327862,0.015030057174725275,95.94736149480659,10000.0,0
4,0.6879213656515759,33.94396788469152,0.156863033856533,95.92672385383703,10000.0,0
5,0.5174348956070911,34.07332660859329,-0.1704864700444848,95.91120080696882,10000.0,0
5,0.31426440567302166,34.151892710011545,-0.20317048993406944,95.90177287479862,10000.0,0
5,0.7986510783211372,34.35155547959183,0.4843866726481156,95.87781334244899,10000.0,0
5,0.2972977599869453,34.42587991958857,-0.5013533183341919,95.86889440964939,10000.0,0
6,0.44978213962043184,34.53832545449367,0.15248437963348654,95.85540094546077,10000.0,0
6,0.5505949702717651,34.67597419706161,0.10081283065133323,95.83888309635262,10000.0,0
6,0.6350487443388512,34.83473638314633,0.0844537740670861,95.81983163402245,10000.0,0
6,0.6189333904841846,34.989469730767375,-0.01611535385466656,95.80126363230792,10000.0,0
7,1.9526327021562775,35.477627906306445,1.3336993116720928,95.74268465124324,10000.0,0
7,2.1278411048980477,36.009588182530955,0.1752084027417702,95.67884941809629,10000.0,0
7,2.2216643859166565,36.56500427901012,0.09382328101860882,95.61219948651879,10000.0,0
7,1.9406487967487962,37.05016647819732,-0.2810155891678603,95.55398002261633,10000.0,0
8,1.912299146699621,37.52824126487222,-0.028349650049175112,95.49661104821534,10000.0,0
8,1.7198948849249962,37.95821498610347,-0.19240426177462489,95.44501420166759,10000.0,0
8,1.6286739266256463,38.365383467759884,-0.09122095829934995,95.39615398386881,10000.0,0
8,1.67209187322824,38.78340643606694,0.04341794660259368,95.34599122767197,10000.0,0
9,1.9897062295970125,39.28083299346619,0.31761435636877255,95.28630004078407,10000.0,0
9,2.4382628907653388,39.89039871615753,0.44855666116832626,95.2131521540611,10000.0,0
9,1.672551992033702,40.30853671416595,-0.7657108987316368,95.1629755943001,10000.0,0
9,1.7682007103604185,40.75058689175606,0.09564871832671651,95.10992957298929,10000.0,0
10,0.23630719779495224,40.8096636912048,-1.5318935125654662,95.10284035705544,10000.0,0
10,0.34219095015726064,40.89521142874411,0.1058837523623084,95.09257462855072,10000.0,0
10,0.6476866000862098,41.057133078765666,0.3054956499289492,95.07314403054814,10000.0,0
10,0.42317213512591867,41.16292611254715,-0.22451446496029115,95.06044886649435,10000.0,0
11,0.39640360185966894,41.262027013012066,-0.026768533266249728,95.04855675843856,10000.0,0
11,0.42786905653000606,41.368994277144566,0.03146545467033712,95.03572068674266,10000.0,0
11,0.9152971440043599,41.59781856314566,0.48742808747435384,95.00826177242253,10000.0,0
11,0.5224390944121021,41.728428336748685,-0.3928580495922578,94.99258859959016,10000.0,0
12,0.522632531206289,41.859086469550256,0.00019343679418692972,94.97690962365398,10000.0,0
12,0.5085833858405633,41.986232316010394,-0.014049145365725768,94.96165212207876,10000.0,0
12,0.5887394023777905,42.13341716660484,0.08015601653722726,94.94398994000743,10000.0,0
12,0.508744790566865,42.260603364246556,-0.0799946118109256,94.92872759629041,10000.0,0
13,0.38799403390147613,42.35760187272192,-0.12075075666538881,94.91708777527337,10000.0,0
13,0.6101401149020819,42.510136901447446,0.22214608100060573,94.89878357182631,10000.0,0
13,0.7385671754504834,42.69477869531006,0.12842706054840158,94.8766265565628,10000.0,0
13,0.8207572558845682,42.8999680092812,0.08219008043408471,94.85200383888626,10000.0,0
14,0.3107263564632851,42.97764959839702,-0.510030899421283,94.84268204819236,10000.0,0
14,0.6666883328272567,43.144321681603834,0.3559619763639716,94.82268139820754,10000.0,0
14,0.5717445059967494,43.28725780810302,-0.09494382683050728,94.80552906302763,10000.0,0
14,0.6266901312012938,43.44393034090334,0.05494562520454438,94.7867283590916,10000.0,0
15,0.45506493452618046,43.55769657453489,-0.17162519667511333,94.77307641105581,10000.0,0
15,0.6196119078222637,43.712599551490456,0.16454697329608325,94.75448805382115,10000.0,0
15,0.8502780671229517,43.925169068271195,0.230666159300688,94.72897971180745,10000.0,0
15,0.6711048043807593,44.09294526936638,-0.17917326274219247,94.70884656767603,10000.0,0
16,0.34335864256985166,44.178784930008845,-0.3277461618109076,94.69854580839893,10000.0,0
16,0.6008004771806787,44.328985049304016,0.2574418346108271,94.68052179408352,10000.0,0
16,0.36965640548816286,44.42139915067606,-0.23114407169251588,94.66943210191887,10000.0,0
16,0.7128052925578211,44.599600473815514,0.34314888706965824,94.64804794314213,10000.0,0
17,0.6234207201650019,44.755455653856764,-0.08938457239281916,94.62934532153719,10000.0,0
17,0.37021490463107143,44.84800938001453,-0.2532058155339305,94.61823887439826,10000.0,0
17,0.7509594196578955,45.03574923492901,0.38074451502682405,94.59571009180853,10000.0,0
17,0.4423311070827192,45.146332011699684,-0.30862831257517626,94.58244015859604,10000.0,0
18,2.852794027833339,45.85953051865802,2.4104629207506196,94.49685633776105,10000.0,0
18,4.000671920938804,46.85969849889272,1.147877893105465,94.37683618013288,10000.0,0
18,3.222312784135441,47.66527669492658,-0.7783591368033629,94.28016679660882,10000.0,0
18,3.926990127206531,48.64702422672821,0.70467734307109,94.16235709279263,10000.0,0
19,2.7191383955300634,49.326808825610726,-1.2078517316764676,94.08078294092672,10000.0,0
19,3.2683441773270245,50.143894869942486,0.5492057817969611,93.98273261560692,10000.0,0
19,3.3511949094691063,50.981693597309764,0.08285073214208172,93.88219676832284,10000.0,0
19,2.469675416113396,51.599112451338115,-0.8815194933557104,93.80810650583945,10000.0,0
20,2.5819435679519476,52.2445983433261,0.11226815183855177,93.73064819880089,10000.0,0
20,3.8939499423513473,53.21808582891394,1.3120063743993997,93.61382970053035,10000.0,0
20,3.4566682607124743,54.08225289409206,-0.43728168163887293,93.51012965270897,10000.0,0
20,2.7058354598113867,54.75871175904491,-0.7508328009010876,93.42895458891462,10000.0,0
21,2.6221068394918676,55.41423846891787,-0.08372862031951911,93.35029138372987,10000.0,0
21,3.235972623890956,56.22323162489061,0.6138657843990885,93.25321220501314,10000.0,0
21,2.6104271088307023,56.87583840209828,-0.6255455150602538,93.17489939174823,10000.0,0
21,3.9308314434177483,57.85854626295272,1.320404334587046,93.0569744484457,10000.0,0
22,2.6767523662423467,58.527734354513306,-1.2540790771754016,92.97667187745843,10000.0,0
22,2.714745156781011,59.20642064370856,0.037992790538664334,92.895229522755,10000.0,0
22,3.2931223285271325,60.02970122584034,0.5783771717461215,92.7964358528992,10000.0,0
22,3.1627296477380025,60.82038363777484,-0.13039268078913002,92.70155396346705,10000.0,0
23,0.39981349039412206,60.920337010373366,-2.7629161573438803,92.68955955875522,10000.0,0
23,0.40587739226661224,61.02180635844002,0.006063901872490174,92.67738323698723,10000.0,0
23,0.49524754555529127,61.14561824482884,0.08937015328867903,92.66252581062056,10000.0,0
23,0.16202258669340444,61.18612389150219,-0.33322495886188686,92.65766513301976,10000.0,0
0,0.2019022158164315,61.2365994454563,0.03987962912302706,92.65160806654526,10000.0,0
0,0.28246751811639886,61.3072163249854,0.08056530229996736,92.64313404100177,10000.0,0
0,0.6429700810762609,61.467958845254465,0.360502562959862,92.62384493856949,10000.0,0
0,0.4001315413685018,61.56799173059659,-0.24283853970775904,92.61184099232844,10000.0,0
1,0.49068599132099905,61.690663228426835,0.09055444995249723,92.59712041258881,10000.0,0
1,0.5717141806158678,61.8335917735808,0.08102818929486871,92.57996898717033,10000.0,0
1,0.36698913850580483,61.92533905820725,-0.20472504211006293,92.56895931301516,10000.0,0
1,0.6364383855488023,62.08444865459445,0.26944924704299744,92.54986616144869,10000.0,0
2,0.2949019987650239,62.15817415428571,-0.3415363867837784,92.54101910148574,10000.0,0
2,0.31202751659508227,62.236181033434484,0.01712551783005839,92.5316582759879,10000.0,0
2,0.11907348595168032,62.2659494049224,-0.19295403064340194,92.52808607140935,10000.0,0
2,0.41327978102273777,62.36926935017809,0.29420629507105744,92.51568767797866,10000.0,0
3,0.7115206117861218,62.547149503124615,0.29824083076338403,92.49434205962508,10000.0,0
3,0.3957127752698891,62.646077696942086,-0.3158078365162327,92.48247067636699,10000.0,0
3,0.8760824446192648,62.865098308096904,0.48036966934937564,92.4561882030284,10000.0,0
3,0.7697583888205058,63.05753790530203,-0.10632405579875892,92.43309545136378,10000.0,0
4,0.4574474295403683,63.17189976268712,-0.3123109592801375,92.41937202847757,10000.0,0
4,0.07183924544971126,63.18985957404955,-0.38560818409065706,92.41721685111408,10000.0,0
4,0.301538048437114,63.26524408615883,0.22969880298740275,92.40817070966096,10000.0,0
4,0.5398100395909604,63.40019659605657,0.2382719911538464,92.39197640847324,10000.0,0
5,0.37444484338792977,63.49380780690355,-0.16536519620303064,92.38074306317161,10000.0,0
5,0.6801162534194106,63.6638368702584,0.30567141003148085,92.36033957556903,10000.0,0
5,0.3116061565858741,63.74173840940487,-0.3685100968335365,92.35099139087146,10000.0,0
5,0.5289848562116621,63.87398462345778,0.21737869962578804,92.3351218451851,10000.0,0
6,0.3666918178332552,63.96565757791609,-0.16229303837840692,92.3241210906501,10000.0,0
6,0.33553789886127594,64.04954205263141,-0.031153918971979278,92.31405495368426,10000.0,0
6,0.5178041533354047,64.17899309096526,0.1822662544741288,92.2985208290842,10000.0,0
6,0.39202387404039585,64.27699905947536,-0.1257802792950089,92.28676011286298,10000.0,0
7,1.7186141132273707,64.7066525877822,1.3265902391869748,92.23520168946615,10000.0,0
7,1.9623225768315622,65.1972332319901,0.24370846360419152,92.17633201216121,10000.0,0
7,1.8674328473151842,65.66409144381889,-0.09488972951637797,92.12030902674175,10000.0,0
7,2.092785028985836,66.18728770106534,0.22535218167065185,92.05752547587218,10000.0,0
8,2.0895841865018983,66.70968374769082,-0.003200842483937816,91.99483795027713,10000.0,0
8,1.8854965632376046,67.18105788850022,-0.20408762326429364,91.93827305338,10000.0,0
8,2.317990516772748,67.7605555176934,0.4324939535351435,91.86873333787682,10000.0,0
8,2.1564021791938472,68.29965606249186,-0.1615883375789009,91.80404127250101,10000.0,0
9,1.690209884296998,68.72220853356612,-0.4661922948968493,91.7533349759721,10000.0,0
9,2.5186252885741305,69.35186485570965,0.8284154042771326,91.67777621731487,10000.0,0
9,1.542535836003404,69.7374988147105,-0.9760894525707264,91.63150014223477,10000.0,0
9,1.4518322908096901,70.10045688741293,-0.09070354519371393,91.58794517351048,10000.0,0
10,0.5702308009189807,70.24301458764268,-0.8816014898907094,91.5708382494829,10000.0,0
10,0.42716656324060975,70.34980622845283,-0.14306423767837095,91.55802325258568,10000.0,0
10,0.4796929613177523,70.46972946878228,0.052526398077142544,91.54363246374615,10000.0,0
10,0.3472368022684926,70.5565386693494,-0.13245615904925973,91.5332153596781,10000.0,0
11,0.7266049467475396,70.73818990603628,0.37936814447904704,91.51141721127567,10000.0,0
11,0.5015799185476647,70.8635848856732,-0.2250250281998749,91.49636981371924,10000.0,0
11,0.38969850707865655,70.96100951244287,-0.11188141146900815,91.48467885850688,10000.0,0
11,0.5683588612926433,71.10309922776604,0.1786603542139868,91.46762809266811,10000.0,0
12,0.3793936454269752,71.19794763912279,-0.18896521586566817,91.4562462833053,10000.0,0
12,0.5716012318681913,71.34084794708984,0.19220758644121616,91.43909824634926,10000.0,0
12,0.8510636748470528,71.55361386580161,0.27946244297886147,91.41356633610386,10000.0,0
12,0.6419229156315382,71.7140945947095,-0.20914075921551456,91.3943086486349,10000.0,0
13,0.3963708282867554,71.81318730178118,-0.24555208734478284,91.3824175237863,10000.0,0
13,0.8624296171200296,72.02879470606119,0.46605878883327423,91.3565446352727,10000.0,0
13,0.7342048587354015,72.21234592074504,-0.1282247583846281,91.33451848951064,10000.0,0
13,0.3742999222395919,72.30592090130493,-0.3599049364958096,91.32328949184345,10000.0,0
14,0.7063660283422314,72.48251240839049,0.3320661061026395,91.30209851099319,10000.0,0
14,0.20646466034857142,72.53412857347763,-0.49990136799366,91.29590457118273,10000.0,0
14,0.4447239974808389,72.64530957284784,0.2382593371322675,91.2825628512583,10000.0,0
14,0.33026929166273805,72.72787689576352,-0.11445470581810085,91.27265477250842,10000.0,0
15,0.5797910201068783,72.87282465079024,0.24952172844414028,91.25526104190521,10000.0,0
15,0.5165139507747722,73.00195313848393,-0.06327706933210608,91.23976562338197,10000.0,0
15,0.2035185655807944,73.05283277987913,-0.31299538519397785,91.23366006641454,10000.0,0
15,0.4111320219660574,73.15561578537064,0.20761345638526302,91.22132610575557,10000.0,0
16,0.33420977898717497,73.23916823011744,-0.07692224297888245,91.21129981238595,10000.0,0
16,0.3426561890507077,73.32483227738012,0.00844641006353275,91.20102012671443,10000.0,0
16,0.37247783528993195,73.41795173620261,0.02982164623922423,91.18984579165573,10000.0,0
16,0.3301235294987898,73.50048261857731,-0.04235430579114213,91.17994208577076,10000.0,0
17,0.6647946802090754,73.66668128862958,0.3346711507102856,91.15999824536449,10000.0,0
17,0.19437008864519312,73.71527381079088,-0.4704245915638823,91.15416714270513,10000.0,0
17,0.39108032478913174,73.81304389198816,0.19671023614393862,91.14243473296146,10000.0,0
17,0.4238415996746647,73.91900429190683,0.03276127488553299,91.12971948497122,10000.0,0
18,3.4298102177352234,74.77645684634064,3.0059686180605585,91.02682517843917,10000.0,0
18,3.566999360979795,75.66820668658559,0.13718914324457154,90.91981519760978,10000.0,0
18,2.4701969784092723,76.28575593118791,-1.0968023825705226,90.8457092882575,10000.0,0
18,2.456734291636758,76.89993950409709,-0.013462686772514498,90.7720072595084,10000.0,0
19,3.749921880001847,77.83741997409756,1.2931875883650892,90.65950960310835,10000.0,0
19,2.543836217074518,78.47337902836618,-1.2060856629273289,90.58319451659611,10000.0,0
19,3.6068655982989974,79.37509542794093,1.0630293812244793,90.47498854864713,10000.0,0
19,3.527403255609758,80.25694624184338,-0.07946234268923957,90.36916645097884,10000.0,0
20,2.7727436781846797,80.95013216138955,-0.7546595774250782,90.2859841406333,10000.0,0
20,3.902634036033933,81.92579067039803,1.1298903578492534,90.16890511955229,10000.0,0
20,3.020711800975155,82.68096862064182,-0.8819222350587781,90.07828376552304,10000.0,0
20,3.260912657079879,83.49619678491179,0.2402008561047242,89.98045638581064,10000.0,0
21,3.152723829652904,84.28437774232502,-0.10818882742697511,89.88587467092105,10000.0,0
21,3.5909164677437504,85.18210685926095,0.4381926380908463,89.77814717688874,10000.0,0
21,3.8998842328641428,86.157077917477,0.30896776512039237,89.66115064990281,10000.0,0
21,3.1347244316401928,86.94075902538704,-0.76515980122395,89.5671089169536,10000.0,0
22,3.1185399929207263,87.72039402361722,-0.01618443871946651,89.47355271716597,10000.0,0
22,2.7762598395506135,88.41445898350487,-0.34228015337011275,89.39026492197945,10000.0,0
22,3.847758533079596,89.37639861677476,1.0714986935289823,89.27483216598706,10000.0,0
22,2.5376677570466053,90.01081555603642,-1.3100907760329905,89.19870213327566,10000.0,0
23,0.1841411345584237,90.05685083967603,-2.3535266224881815,89.1931778992389,10000.0,0
23,0.6157545208716957,90.21078946989395,0.43161338631327195,89.17470526361275,10000.0,0
23,0.5446218532208289,90.34694493319915,-0.07113266765086679,89.15836660801612,10000.0,0
23,0.5271979749754937,90.47874442694302,-0.0174238782453352,89.14255066876686,10000.0,0
0,0.5058696053385062,90.60521182827765,-0.021328369636987476,89.1273745806067,10000.0,0
0,0.129541206553987,90.63759712991614,-0.37632839878451924,89.12348834441008,10000.0,0
0,0.18968297045416602,90.68501787252968,0.06014176390017903,89.11779785529646,10000.0,0
0,0.4735796956948785,90.8034127964534,0.2838967252407125,89.10359046442561,10000.0,0
1,0.6450150579938656,90.96466656095187,0.1714353622989871,89.0842400126858,10000.0,0
1,0.39011109435419056,91.06219433454042,-0.25490396363967505,89.07253667985518,10000.0,0
1,0.6537855253172359,91.22564071586973,0.2636744309630453,89.05292311409566,10000.0,0
1,0.3466285005818768,91.3122978410152,-0.3071570247353591,89.0425242590782,10000.0,0
2,0.39848025796682524,91.4119179055069,0.05185175738494846,89.0305698513392,10000.0,0
2,0.6155275450426932,91.56579979176757,0.217047287075868,89.01210402498792,10000.0,0
2,0.4195657268034276,91.67069122346844,-0.19596181823926567,88.99951705318382,10000.0,0
2,0.5797282155692599,91.81562327736076,0.16016248876583233,88.98212520671674,10000.0,0
3,0.23257136200488104,91.87376611786198,-0.34715685356437886,88.9751480658566,10000.0,0
3,0.7813389504465389,92.06910085547361,0.5487675884416578,88.9517078973432,10000.0,0
3,0.5481601526145804,92.20614089362725,-0.2331787978319585,88.93526309276476,10000.0,0
3,0.6265538124496957,92.36277934673967,0.07839365983511526,88.91646647839127,10000.0,0
4,0.75125132048504,92.55059217686093,0.1246975080353443,88.89392893877672,10000.0,0
4,0.5060881886350455,92.67711422401969,-0.2451631318499945,88.87874629311767,10000.0,0
4,0.47033225019169483,92.79469728656761,-0.03575593844335062,88.86463632561193,10000.0,0
4,0.592352872323336,92.94278550464844,0.12202062213164117,88.84686573944222,10000.0,0
5,0.7826654219041264,93.13845186012448,0.19031254958079036,88.8233857767851,10000.0,0
5,0.41959861192640296,93.24335151310608,-0.3630668099777234,88.8107978184273,10000.0,0
5,0.17428706164975105,93.28692327851851,-0.2453115502766519,88.80556920657781,10000.0,0
5,0.3808846150034182,93.38214443226937,0.20659755335366714,88.7941426681277,10000.0,0
6,0.40984726018254686,93.48460624731501,0.028962645179128665,88.78184725032223,10000.0,0
6,0.5292949890321037,93.61692999457304,0.11944772884955684,88.76596840065126,10000.0,0
6,0.5142775035899168,93.74549937047053,-0.01501748544218695,88.75054007554357,10000.0,0
6,0.4214870104409751,93.85087112308076,-0.09279049314894167,88.73789546523034,10000.0,0
7,2.4414388329214747,94.46123083131113,2.0199518224804995,88.6646523002427,10000.0,0
7,2.502635831845712,95.08688978927256,0.061196998924237356,88.58957322528732,10000.0,0
7,2.2162025311811293,95.64094042206784,-0.2864333006645827,88.5230871493519,10000.0,0
7,2.1252159562777573,96.17224441113729,-0.09098657490337203,88.45933067066356,10000.0,0
